Severity,Alarm Raised,Asset ID,Asset Name,Alarm Description,Acknowledged,By,Cleared,Comments,Location
1,2025.04.16 21:22:07.486,TSC_OFN_0001_03_DS,Royston Pl OTE shaft,All fans inoperative!,"","","",0,THL
1,2025.04.16 21:19:56.490,TSC_TFN_0201_03_DS,Royston Pl TVF shaft,All fans inoperative!,"","","",0,THL
1,2025.04.16 21:19:33.484,TSC_TFN_0101_03_DS,Flinders Ln TVF shaft,All fans inoperative!,"","","",0,THL
1,2025.04.16 21:18:15.465,PKV_TFN_0201_03_DS,Leicester St TVF shaft,All fans inoperative!,"","","",0,PKV
1,2025.04.16 21:18:07.455,PKV_OFN_0001_03_DS,Kernot Rd OTE shaft,All fans inoperative!,"","","",0,PKV
1,2025.04.16 21:17:56.467,PKV_TFN_0101_03_DS,Barry St TVF shaft,All fans inoperative!,"","","",0,PKV
1,2025.04.16 21:17:37.720,TNC_TFN_0201_03_DS,LaTrobe St TVF shaft,All fans inoperative!,"","","",0,SDU
1,2025.04.16 21:17:28.747,TNC_OCN_0201_02_DS,Lt LaTrobe St OCE shaft,All fans inoperative!,"","","",0,SDU
1,2025.04.16 21:17:19.720,TNC_OFN_0001_03_DS,A’Beckett St OTE shaft,All fans inoperative!,"","","",0,SDU
1,2025.04.16 21:17:10.630,TNC_OCN_0101_02_DS,Franklin St OCE shaft,All fans inoperative!,"","","",0,SDU
1,2025.04.16 21:17:04.742,TNC_TFN_0101_03_DS,Franklin St TVF shaft,All fans inoperative!,"","","",0,SDU
1,2025.04.16 20:44:58.458,PKV_SSX_0002,TVCS Shaft Smoke Detection System 02,Shaft smoke detection unavailable!,"","","",0,SDU
1,2025.04.16 20:42:49.484,TSC_SSX_0001,TVCS Shaft Smoke Detection System 01,Shaft smoke detection unavailable!,"","","",0,THL
1,2025.04.16 20:42:49.484,TSC_SSX_0002,TVCS Shaft Smoke Detection System 02,Shaft smoke detection unavailable!,"","","",0,THL
1,2025.04.16 19:06:02.529,SSC_FOLLOWUP,Sunshine SCC Follow up alarm,Parkville station haven't ack'd an important alarm!,"","","",0,SSC
