Severity	Alarm Raised	Asset ID	Asset Name	Alarm Description	Acknowledged	By	Cleared	Comments	Location
ACK High	2024.09.03 02:08:31.660	PKV_TFN_0201_03_DS	Tunnel Ventilation Fan 01 - East End - Duty Selection	All fans inoperative!	2024.09.03 09:00:24.577	kai_longley		0	PKV
ACK High	2024.09.03 02:08:14.692	PKV_OFN_0001_03_DS	Over Track Exhaust Fan 01 - Duty Selection	All fans inoperative!	2024.09.03 09:00:25.975	kai_longley		0	PKV
ACK High	2024.09.03 02:07:48.662	PKV_TFN_0101_03_DS	Tunnel Ventilation Fan 01 - West End - Duty Selection	All fans inoperative!	2024.09.03 09:00:27.302	kai_longley		0	PKV
ACK High	2024.09.03 02:07:20.682	PKV_SSX_0002	TVCS Shaft Smoke Detection System 02	Shaft smoke detection unavailable!	2024.09.03 09:00:28.754	kai_longley		0	SDU
ACK High	2024.09.03 01:44:59.055	TNC_SSX_0001	TVCS Shaft Smoke Detection System 01	Smoke detected in shaft!	2024.09.03 09:00:32.778	kai_longley		0	SDU
ACK High	2024.09.02 23:36:41.050	DMA_SSX_0001	TVCS Shaft Smoke Detection System 01	Shaft smoke detection unavailable!	2024.09.03 09:00:34.105	kai_longley		0	SDU
ACK High	2024.09.02 23:36:41.050	DMA_SSX_0002	TVCS Shaft Smoke Detection System 02	Shaft smoke detection unavailable!	2024.09.03 09:00:35.398	kai_longley		0	SDU
ACK High	2024.09.02 15:28:40.572	AEN_TFN_0201_03_DS	Tunnel Ventilation Fan - East End - Duty Selection	Tunnel Section 03 Arden End - Ventilation Unavailable!	2024.09.03 09:00:43.174	kai_longley		0	SDU
ACK High	2024.09.02 15:28:20.565	AEN_OFN_0201_02_DS	Over Track Exhaust Fan - East End - Duty Selection	Arden - East End Over Track Ventilation Unavailable!	2024.09.03 09:00:44.759	kai_longley		0	SDU
ACK High	2024.09.02 15:27:34.606	AEN_OFN_0101_02_DS	Over Track Exhaust Fan - West End - Duty Selection	Arden - West End Over Track Ventilation Unavailable!	2024.09.03 09:00:46.404	kai_longley		0	SDU
ACK High	2024.09.02 15:27:28.591	AEN_TFN_0101_03_DS	Tunnel Ventilation Fan - West End - Duty Selection	Tunnel Section 01 - Ventilation Unavailable!	2024.09.03 09:00:53.453	kai_longley		0	SDU
